id,userId,verb,contentId,assignmentId,attemptNumber,variant,object,context,result,timestamp,timestored,version,deviceName
407,2CWpWnEp3XaLhGO3iUgG7,interacted,f93f7fc31e6950eb19208066aed25b00d208aa065f245b4ed50663de21ef412a,LF3_ONicEdcWgbuSqgxTa,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/activity/init"",""componentType"":""vector""}",{},"{""head"":[0.3173333333333333,0.6346666666666666]}","2020-11-16 15:06:15","2020-11-16 09:06:15",0.1.0,Breadfruit
408,cTYBjc9mvmn3JIaaMHDCa,experienced,f93f7fc31e6950eb19208066aed25b00d208aa065f245b4ed50663de21ef412a,LF3_ONicEdcWgbuSqgxTa,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/_document1"",""componentType"":""document""}",{},{},"2020-11-16 15:06:49","2020-11-16 09:06:49",0.1.0,Cedar
409,cTYBjc9mvmn3JIaaMHDCa,experienced,f93f7fc31e6950eb19208066aed25b00d208aa065f245b4ed50663de21ef412a,LF3_ONicEdcWgbuSqgxTa,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/_document1"",""componentType"":""document""}",{},{},"2020-11-16 15:06:49","2020-11-16 09:06:49",0.1.0,Cedar
410,2CWpWnEp3XaLhGO3iUgG7,experienced,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/_document1"",""componentType"":""document""}",{},{},"2020-11-16 15:06:51","2020-11-16 09:06:51",0.1.0,Breadfruit
411,2CWpWnEp3XaLhGO3iUgG7,experienced,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/_document1"",""componentType"":""document""}",{},{},"2020-11-16 15:06:51","2020-11-16 09:06:51",0.1.0,Breadfruit
412,cTYBjc9mvmn3JIaaMHDCa,selected,f93f7fc31e6950eb19208066aed25b00d208aa065f245b4ed50663de21ef412a,LF3_ONicEdcWgbuSqgxTa,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_updatevalue1"",""componentType"":""updatevalue""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":2},""responseText"":""2""}","2020-11-16 15:06:53","2020-11-16 09:06:54",0.1.0,Cedar
413,2CWpWnEp3XaLhGO3iUgG7,answered,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""__mathinput_gF9AQpcv2k"",""componentType"":""mathinput""}","{""answerAncestor"":""/pretest/_answer1""}","{""response"":{""objectType"":""math-expression"",""tree"":12},""responseText"":""12""}","2020-11-16 15:06:59","2020-11-16 09:06:59",0.1.0,Breadfruit
414,2CWpWnEp3XaLhGO3iUgG7,answered,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""__mathinput_km0_YdG4Sz"",""componentType"":""mathinput""}","{""answerAncestor"":""/pretest/_answer2""}","{""response"":{""objectType"":""math-expression"",""tree"":12},""responseText"":""12""}","2020-11-16 15:07:00","2020-11-16 09:07:00",0.1.0,Breadfruit
415,2CWpWnEp3XaLhGO3iUgG7,answered,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/pre1x"",""componentType"":""mathinput""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":12},""responseText"":""12""}","2020-11-16 15:07:01","2020-11-16 09:07:01",0.1.0,Breadfruit
416,2CWpWnEp3XaLhGO3iUgG7,answered,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/pre1y"",""componentType"":""mathinput""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":12},""responseText"":""12""}","2020-11-16 15:07:02","2020-11-16 09:07:02",0.1.0,Breadfruit
417,2CWpWnEp3XaLhGO3iUgG7,answered,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/pre2x"",""componentType"":""mathinput""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":12},""responseText"":""12""}","2020-11-16 15:07:03","2020-11-16 09:07:03",0.1.0,Breadfruit
418,2CWpWnEp3XaLhGO3iUgG7,answered,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/pre2y"",""componentType"":""mathinput""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":12},""responseText"":""12""}","2020-11-16 15:07:04","2020-11-16 09:07:04",0.1.0,Breadfruit
419,2CWpWnEp3XaLhGO3iUgG7,submitted,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_answer4"",""componentType"":""answer""}","{""itemCreditAchieved"":{""1"":0},""documentCreditAchieved"":0}","{""response"":[{""objectType"":""math-expression"",""tree"":12},{""objectType"":""math-expression"",""tree"":12}],""responseText"":[""12"",""12""],""creditAchieved"":0}","2020-11-16 15:07:04","2020-11-16 09:07:04",0.1.0,Breadfruit
420,2CWpWnEp3XaLhGO3iUgG7,submitted,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_answer3"",""componentType"":""answer""}","{""itemCreditAchieved"":{""1"":0},""documentCreditAchieved"":0}","{""response"":[{""objectType"":""math-expression"",""tree"":12},{""objectType"":""math-expression"",""tree"":12}],""responseText"":[""12"",""12""],""creditAchieved"":0}","2020-11-16 15:07:05","2020-11-16 09:07:05",0.1.0,Breadfruit
421,2CWpWnEp3XaLhGO3iUgG7,submitted,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_answer2"",""componentType"":""answer""}","{""itemCreditAchieved"":{""1"":0},""documentCreditAchieved"":0}","{""response"":[{""objectType"":""math-expression"",""tree"":12}],""responseText"":[""12""],""creditAchieved"":0}","2020-11-16 15:07:06","2020-11-16 09:07:06",0.1.0,Breadfruit
422,2CWpWnEp3XaLhGO3iUgG7,submitted,c07d275fa9b1eafeebf5207ece38b1145a9af690f499027a84da20f08623c6b7,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_answer1"",""componentType"":""answer""}","{""itemCreditAchieved"":{""1"":0},""documentCreditAchieved"":0}","{""response"":[{""objectType"":""math-expression"",""tree"":12}],""responseText"":[""12""],""creditAchieved"":0}","2020-11-16 15:07:07","2020-11-16 09:07:07",0.1.0,Breadfruit
